
1.0	 1, 1, -1, 0, 1, 1, 0, 0, 1; 0, 0, 0, 0, 0, 0; 127; 36.17, 85, 1.07, 79.78, 7.47, 304.0, 251.39, 1, 16.11, 5.77, 35.76, 0.03, 12.75, 11.41, 0.4, 0.0, 1.0, 0.01, 149.99
2.0	 1, 1, 1, 1, 0, 0, -1, -1, 0; 0, 0, 0, 0, 0, 0; 127; 37.17, 90, 1.07, 84.26, 7.38, 380.0, 325.44, 1, 20.14, 7.6, 35.5, 0.06, 11.75, 11.41, 0.5, 0, 2.0, 0.01, 149.98
3.0	 1, 1, 0, 0, 0, 1, 1, -1, -1; 1, 0, 0, 0, 0, 0; 117; 38.17, 95, 1.52, 62.37, 7.4, 380.0, 338.74, 1, 20.14, 7.58, 35.22, 0.1, 10.75, 12.08, 0.5, 0, 3.0, 0, 149.98

1.0	 1, -1, 1, 0, 0, 1, 1, 0, -1; 0, 0, 0, 0, 0, 0; 127; 37.21, 75, 1.13, 66.18, 7.3, 456.0, 404.86, 1, 24.17, 6.22, 15.74, 0.03, 12.75, 11.41, 0.6, 0.0, 1.0, 0, 150.0
2.0	 1, -1, 1, 1, 1, 0, -1, 1, 1; 1, 0, 0, 0, 0, 0; 117; 38.21, 70, 0.89, 79.07, 7.24, 532.0, 462.65, 1, 28.2, 8.05, 35.46, 0.07, 11.75, 11.61, 0.7, 0.01, 2.0, 0.01, 150.0

1.0	 0, -1, -1, 1, 1, 1, -1, -1, -1; 0, 0, 0, 0, 0, 0; 127; 36.95, 75, 0.88, 85.44, 7.47, 304.0, 237.44, 1, 16.11, 7.0, 35.74, 0.03, 12.75, 11.41, 0.4, 0, 1.0, 0, 150
2.0	 0, 0, -1, 1, 1, 0, 1, -1, 1; 0, 0, 1, 0, 0, 2; -255; 36.95, 75, 1.12, 67.19, 7.6, 228.0, 172.08, 1, 12.08, 8.83, 55.48, 0.06, 11.75, 11.41, 0.3, 0, 2.0, 0.01, 149.99
3.0	 0, 0, -1, 0, 0, 1, 1, 1, 1; 0, 0, 2, 0, 0, 2; -255; 36.95, 75, 1.12, 67.14, 7.8, 152.0, 86.34, 0.97, 8.06, 8.81, 55.22, 0.09, 10.75, 12.24, 0.2, 0.01, 3.0, 0.02, 149.98
4.0	 -1, 1, 1, 0, 0, 1, 0, -1, 0; 0, 0, 2, 0, 0, 2; -255; 35.95, 80, 0.99, 80.89, 7.65, 228.0, 170.44, 1, 12.08, 8.8, 54.98, 0.12, 9.75, 12.91, 0.3, 0, 4.0, 0.02, 149.96
5.0	 1, 0, -1, 0, 0, 0, -1, -1, -1; 0, 0, 2, 0, 0, 2; -255; 36.95, 80, 0.94, 85.5, 7.83, 152.0, 79.6, 0.95, 8.06, 8.78, 54.72, 0.15, 8.75, 12.91, 0.2, 0, 5.0, 0.01, 149.95
6.0	 1, -1, 1, 0, 0, 1, -1, -1, -1; 0, 0, 2, 0, 0, 2; -255; 37.95, 75, 0.93, 80.33, 7.67, 228.0, 160.07, 1, 12.08, 8.76, 54.44, 0.19, 7.75, 13.58, 0.3, 0, 6.0, 0, 149.95
7.0	 -1, -1, 0, 0, 1, 0, 0, 1, 0; 0, 0, 2, 0, 0, 2; -255; 36.95, 70, 0.92, 76.26, 7.68, 228.0, 163.84, 1, 12.08, 8.74, 74.18, 0.22, 6.75, 13.74, 0.3, 0.01, 7.0, 0.0, 149.96
8.0	 0, -1, 1, 1, 0, 0, 0, 0, -1; 0, 0, 1, 0, 1, 2; -255; 36.95, 65, 0.85, 76.43, 7.56, 304.0, 237.08, 1, 16.11, 10.57, 73.92, 0.25, 5.75, 13.87, 0.4, 0.01, 8.0, 0, 149.97
9.0	 0, -1, -1, 1, 0, 0, 1, 1, -1; 0, 0, 2, 0, 1, 2; -255; 36.95, 60, 0.89, 67.31, 7.69, 228.0, 163.06, 1, 12.08, 12.4, 73.66, 0.28, 4.75, 14.15, 0.3, 0.02, 9.0, 0, 149.99
10.0	 0, -1, 1, 1, 0, 0, 0, -1, 0; 0, 0, 1, 0, 1, 2; -255; 36.95, 55, 0.72, 76.4, 7.57, 304.0, 225.68, 1, 16.11, 14.23, 73.4, 0.31, 3.75, 14.25, 0.4, 0.01, 10.0, 0.0, 150.0
11.0	 -1, -1, 1, 1, 0, 0, 0, 1, 1; 0, 0, 0, 0, 1, 2; -255; 35.95, 50, 0.62, 80.76, 7.48, 380.0, 295.64, 1, 20.14, 16.06, 73.16, 0.34, 2.75, 14.64, 0.5, 0.02, 11.0, 0.01, 150.01
12.0	 1, 1, 0, 0, 0, 0, 0, 0, 0; 0, 0, 0, 0, 1, 2; -255; 36.95, 55, 0.72, 76.21, 7.49, 380.0, 302.54, 1, 20.14, 16.04, 72.9, 0.37, 1.75, 14.92, 0.5, 0.02, 12.0, 0.01, 150.02
13.0	 1, 1, 0, 1, 1, 0, 1, -1, 1; 0, 0, 0, 0, 1, 2; -255; 37.95, 60, 0.95, 63.15, 7.49, 380.0, 317.03, 1, 20.14, 17.87, 92.62, 0.41, 0.75, 14.99, 0.5, 0.01, 13.0, 0.02, 150.0
