
1.0	 1, 1, 0, 0, 0, 0, 1, -1, -1; 0, 0, 0, 0, 0, 0; 127; 37.44, 85, 1.3, 65.16, 7.35, 380.0, 334.09, 1, 20.14, 6.55, 15.73, 0.04, 12.75, 10.74, 0.5, 0, 1.0, 0, 150
2.0	 1, 0, 0, 0, 1, 0, -1, 1, -1; 1, 0, 0, 0, 0, 0; 117; 38.44, 85, 1.1, 77.62, 7.36, 380.0, 321.99, 1, 20.14, 6.53, 35.44, 0.08, 11.75, 10.91, 0.5, 0.01, 2.0, 0, 150.01

1.0	 1, 1, -1, 1, 1, 0, 1, 1, -1; 0, 0, 0, 0, 1, 0; 117; 35.87, 85, 1.19, 71.69, 7.45, 304.0, 257.31, 1, 16.11, 9.16, 35.76, 0.03, 12.75, 10.9, 0.4, 0.01, 1.0, 0, 150.01
2.0	 0, 0, 0, 0, 0, 1, 1, 1, 0; 0, 0, 0, 0, 1, 0; 117; 35.87, 85, 1.19, 71.51, 7.49, 304.0, 257.67, 1, 16.11, 9.14, 35.52, 0.06, 11.75, 11.84, 0.4, 0.02, 2.0, 0.0, 150.03
3.0	 0, 0, -1, 0, 0, 0, 1, 1, 0; 0, 0, 2, 0, 1, 0; -255; 35.87, 85, 1.19, 71.54, 7.63, 228.0, 178.99, 1, 12.08, 9.12, 35.28, 0.09, 10.75, 12.2, 0.3, 0.03, 3.0, 0.0, 150.06
4.0	 0, 1, 1, 0, 1, 0, -1, 1, 0; 0, 0, 1, 0, 1, 2; -255; 35.87, 90, 0.99, 91.17, 7.52, 304.0, 249.27, 1, 16.11, 9.1, 55.04, 0.12, 9.75, 12.74, 0.4, 0.04, 4.0, 0.0, 150.1
5.0	 0, 1, 1, 0, 0, 0, 0, -1, -1; 0, 0, 0, 0, 1, 2; -255; 35.87, 95, 1.17, 81.14, 7.43, 380.0, 334.66, 1, 20.14, 9.08, 54.8, 0.15, 8.75, 13.01, 0.5, 0.03, 5.0, 0, 150.13
6.0	 0, 0, 1, 0, 0, 1, 0, 0, 0; 0, 0, 0, 0, 1, 2; -255; 35.87, 95, 1.17, 81.27, 7.38, 456.0, 411.11, 1, 24.17, 9.06, 54.56, 0.18, 7.75, 13.97, 0.6, 0.03, 6.0, 0.0, 150.16
7.0	 0, -1, 0, 1, 1, 0, 0, 1, -1; 0, 0, 0, 0, 1, 2; -255; 35.87, 90, 1.11, 81.41, 7.4, 456.0, 408.66, 1, 24.17, 10.89, 74.32, 0.21, 6.75, 14.38, 0.6, 0.04, 7.0, 0, 150.2
8.0	 -1, -1, -1, 0, 1, 0, -1, 0, 1; 0, 0, 0, 0, 1, 2; -255; 34.87, 85, 0.89, 96.02, 7.49, 380.0, 324.72, 1, 20.14, 10.87, 94.1, 0.24, 5.75, 14.84, 0.5, 0.04, 8.0, 0.01, 150.23

1.0	 -1, 1, 1, 0, 0, 0, 0, 0, 1; 0, 0, 0, 0, 0, 0; 127; 34.56, 85, 0.97, 87.29, 7.27, 456.0, 406.43, 1, 24.17, 5.66, 15.78, 0.03, 12.75, 10.74, 0.6, 0.0, 1.0, 0.01, 149.99
2.0	 -1, 1, 1, 1, 0, 0, -1, 1, -1; 0, 0, 0, 0, 0, 0; 127; 33.56, 90, 0.87, 102.96, 7.21, 532.0, 480.94, 1, 28.2, 7.5, 15.58, 0.06, 11.75, 10.95, 0.7, 0.01, 2.0, 0, 150.0

1.0	 0, 0, -1, 0, 0, 0, -1, 0, -1; 0, 0, 0, 0, 0, 0; 127; 36.35, 80, 0.9, 88.54, 7.45, 304.0, 241.75, 1, 16.11, 5.7, 15.75, 0.03, 12.75, 10.74, 0.4, 0.0, 1.0, 0, 150.0
2.0	 -1, 0, 0, 0, 1, 1, 0, 1, -1; 0, 0, 0, 0, 0, 0; 127; 35.35, 80, 0.95, 83.81, 7.48, 304.0, 248.91, 1, 16.11, 5.68, 35.52, 0.06, 11.75, 11.6, 0.4, 0.01, 2.0, 0, 150.01
3.0	 -1, 0, 0, 0, 0, 0, -1, -1, -1; 0, 0, 0, 0, 0, 0; 127; 34.35, 80, 0.81, 98.98, 7.48, 304.0, 243.83, 1, 16.11, 5.67, 35.31, 0.09, 10.75, 11.6, 0.4, 0, 3.0, 0, 150.01
4.0	 1, -1, 0, 0, 1, 0, -1, 0, 0; 0, 0, 0, 0, 0, 2; -255; 35.35, 75, 0.8, 93.96, 7.48, 304.0, 239.16, 1, 16.11, 5.65, 55.08, 0.12, 9.75, 11.6, 0.4, 0.0, 4.0, 0.0, 150.01
5.0	 0, 1, 1, 1, 0, 1, 0, 1, -1; 0, 0, 0, 0, 0, 2; -255; 35.35, 80, 0.96, 83.5, 7.41, 380.0, 326.76, 1, 20.14, 7.48, 54.85, 0.15, 8.75, 12.45, 0.5, 0.01, 5.0, 0, 150.02
6.0	 -1, 1, -1, 0, 0, 1, 0, 0, 0; 0, 0, 1, 0, 0, 2; -255; 34.35, 85, 0.96, 88.25, 7.54, 304.0, 253.81, 1, 16.11, 7.47, 54.64, 0.18, 7.75, 13.24, 0.4, 0.01, 6.0, 0.0, 150.03
7.0	 -1, -1, 1, 0, 0, 0, -1, 0, 0; 0, 0, 0, 0, 0, 2; -255; 33.35, 80, 0.77, 103.95, 7.45, 380.0, 322.67, 1, 20.14, 7.46, 54.44, 0.21, 6.75, 13.39, 0.5, 0.01, 7.0, 0.0, 150.04

